resource_callsign,callsign_type,incident_number,call_time,revised_incident_type,assigned_time,mobile_time,on_scene_time,available_time,callsign_station,alias_1,initial_incident_type,initial_role,final_role,actual_role,riders,assign_order,mob_reason,lat,long,details,classification,geometry,pixel_value,suitability_or,suitability,suitability2
D085,BRV,FW006789-02022023,2023-02-02 03:02:54.007,FAE,2023-02-02 03:04:46.627,2023-02-02 03:06:26.287,2023-02-02 03:19:32.397,2023-02-02 03:34:53.243,West Bromwich,D08,ALARMS SLEEPING MANAGED,,PUMPING,Pumping,3,1,Initial Response,52.5025473204694,-2.11948879957006,*risk based crewing 3* FIRE PANEL ALRM PANEL ACTIVATING WEST WING FIRST FLOOR WARD B6 CLEAN UTILITY WEST WING SECOND FLOOR WARD C6  rendezvous point 2 ,Class 2,POINT (391985.60379094735 289410.357676624),0.5814486,3.89,3.89,0.7717391745655058
E051,PRL,FW006794-02022023,2023-02-02 04:58:42.490,FAM,2023-02-02 05:01:34.197,2023-02-02 05:03:19.577,2023-02-02 05:05:21.257,2023-02-02 05:44:47.573,Wolverhampton,E05,LOW RISE FIRE PR,,PUMPING,Pumping,5,1,Initial Response,52.5853386774757,-2.14800805740058,FIRE IN BEDROOM  FLAT 4 IN BUILDING 1 FIRE ON THE ROOF   ,Class 4,POINT (390068.5993803431 298623.30784107),0.54754573,3.77,3.77,0.7282608686262659
E055,BRV,FW006794-02022023,2023-02-02 04:58:42.490,FAM,2023-02-02 05:01:34.213,2023-02-02 05:03:54.283,2023-02-02 05:06:01.313,2023-02-02 05:43:33.270,Wolverhampton,E05,LOW RISE FIRE PR,,PUMPING,Pumping,2,2,Initial Response,52.5853386774757,-2.14800805740058,FIRE IN BEDROOM  FLAT 4 IN BUILDING 1 FIRE ON THE ROOF   ,Class 1,POINT (390068.5993803431 298623.30784107),0.54754573,3.77,3.77,0.7282608686262659
E061,PRL,FW006794-02022023,2023-02-02 04:58:42.490,FAM,2023-02-02 05:01:34.227,2023-02-02 05:02:45.193,2023-02-02 05:08:31.850,2023-02-02 05:15:38.930,Fallings Park,E06,LOW RISE FIRE PR,,PUMPING,Pumping,5,4,Initial Response,52.5853386774757,-2.14800805740058,FIRE IN BEDROOM  FLAT 4 IN BUILDING 1 FIRE ON THE ROOF   ,Class 4,POINT (390068.5993803431 298623.30784107),0.54754573,3.77,3.77,0.7282608686262659
E065,BRV,FW006794-02022023,2023-02-02 04:58:42.490,FAM,2023-02-02 05:01:34.213,2023-02-02 05:03:04.673,2023-02-02 05:08:30.757,2023-02-02 05:14:27.467,Fallings Park,E06,LOW RISE FIRE PR,PUMPING,PUMPING,Pumping,2,3,Initial Response,52.5853386774757,-2.14800805740058,FIRE IN BEDROOM  FLAT 4 IN BUILDING 1 FIRE ON THE ROOF   ,Class 1,POINT (390068.5993803431 298623.30784107),0.54754573,3.77,3.77,0.7282608686262659
A021,PRL,FW006796-02022023,2023-02-02 06:10:04.910,FAE,2023-02-02 06:11:43.703,2023-02-02 06:12:38.653,2023-02-02 06:16:29.083,2023-02-02 06:35:10.757,Aston,A02,ALARMS SLEEPING NON MANAGED,,PUMPING,Pumping,5,1,Initial Response,52.5049089045162,-1.87727945257883,FIRE ALARM ACTUATING IN BUILDING  FLATS 4 FLOORS COMMUNAL AREAS NO SIGNS OF SMOKE OR FIRE,Class 4,POINT (408426.6892512962 289673.36866427143),0.8689643,3.56,3.56,0.6521738980202534
D011,PRL,FW006800-02022023,2023-02-02 06:58:06.227,RTC,2023-02-02 06:59:58.310,2023-02-02 07:00:34.260,2023-02-02 07:04:55.590,2023-02-02 08:39:51.553,Oldbury,D01,RTC PR,PUMPING,PUMPING,Pumping,5,2,Initial Response,52.4759522024994,-2.04718676896919,LORRY AND VAN PERSONS TRAPPED IN VAN  police EN ROUTE ambulance EN ROUTE,Class 4,POINT (396891.61128579447 286446.3047393952),0.8130248,3.64,3.64,0.6811594641075944
C031,PRL,FW006800-02022023,2023-02-02 06:58:06.227,RTC,2023-02-02 06:59:58.327,2023-02-02 07:01:28.387,2023-02-02 07:09:36.333,2023-02-02 08:11:35.867,Smethwick,C03,RTC PR,PUMPING,PUMPING,Pumping,5,3,Initial Response,52.4759522024994,-2.04718676896919,LORRY AND VAN PERSONS TRAPPED IN VAN  police EN ROUTE ambulance EN ROUTE,Class 4,POINT (396891.61128579447 286446.3047393952),0.8130248,3.64,3.64,0.6811594641075944
E055,BRV,FW006800-02022023,2023-02-02 06:58:06.227,RTC,2023-02-02 06:59:58.293,2023-02-02 07:00:45.333,2023-02-02 07:06:40.290,2023-02-02 08:01:45.940,Wolverhampton,E05,RTC PR,,PUMPING,Pumping,2,1,Initial Response,52.4759522024994,-2.04718676896919,LORRY AND VAN PERSONS TRAPPED IN VAN  police EN ROUTE ambulance EN ROUTE,Class 1,POINT (396891.61128579447 286446.3047393952),0.8130248,3.64,3.64,0.6811594641075944
E055,BRV,FW006808-02022023,2023-02-02 09:09:40.043,SSC,2023-02-02 09:11:30.220,2023-02-02 09:13:44.943,2023-02-02 09:20:15.737,2023-02-02 09:50:01.020,Wolverhampton,E05,CARBON MONOXIDE,,PUMPING,Pumping,3,1,Initial Response,52.5986411745799,-2.16985918370151,CALL FROM JIM MARRIOT  POSSIBLE CONFUSED NO SIGNS OF ILLNESS 91YRS ERIC GREGORY,Class 2,POINT (388591.6562945866 300106.3005186945),0.380666,3.6,3.6,0.6666666378721522
A055,BRV,FW006809-02022023,2023-02-02 09:14:18.213,RTC,2023-02-02 09:15:45.913,2023-02-02 09:16:53.137,2023-02-02 09:19:54.327,2023-02-02 09:39:37.343,Perry Barr,A05,RTC,,PUMPING,Pumping,3,1,Initial Response,52.5236297841809,-1.85669640200279,OUTSIDE 192 - CAR V MOTORBIKE FLUID FROM BIKE - NO ONE TRAPPED,Class 2,POINT (409819.606666601 291758.34963196446),0.87183857,3.22,3.22,0.5289855228955695
E071,PRL,FW006810-02022023,2023-02-02 09:14:50.810,SSC,2023-02-02 09:19:46.303,,,2023-02-02 09:21:34.867,Bilston,E07,INSPECTION CALL,,PUMPING,Pumping,5,1,Initial Response,52.5411495072943,-2.07674613678342,CALL FROM NEIGHBOUR AT 64 TO E07 STATION CONCERNS FOR FIRE SAFETY  NO GAS WATER OR ELECTRICITY AT PROPERTY MALE HAS GAS STOVE LIT IN LIVING ROOM site specific information STATES HOARDING AND POSSIBLE ROUGH SLEEPERS,Class 4,POINT (394891.63915310573 293700.29857111996),0.73530835,2.98,2.98,0.44202899740063284
D071,PRL,FW006810-02022023,2023-02-02 09:14:50.810,SSC,2023-02-02 09:23:07.687,2023-02-02 09:24:44.807,2023-02-02 09:29:44.847,2023-02-02 10:06:55.737,Tipton,D07,INSPECTION CALL,,PUMPING,Pumping,5,2,Initial Response,52.5411495072943,-2.07674613678342,CALL FROM NEIGHBOUR AT 64 TO E07 STATION CONCERNS FOR FIRE SAFETY  NO GAS WATER OR ELECTRICITY AT PROPERTY MALE HAS GAS STOVE LIT IN LIVING ROOM site specific information STATES HOARDING AND POSSIBLE ROUGH SLEEPERS,Class 4,POINT (394891.63915310573 293700.29857111996),0.73530835,2.98,2.98,0.44202899740063284
E021,PRL,FW006817-02022023,2023-02-02 09:48:07.270,FAE,2023-02-02 09:49:48.530,2023-02-02 09:50:57.707,2023-02-02 09:56:01.457,2023-02-02 10:12:42.303,Bloxwich,E02,ALARMS SLEEPING NON MANAGED,,PUMPING,Pumping,5,1,Initial Response,52.623624291559,-1.96629097965509,NO NUMBER PROVIDED STATES THIS IS AN SHELTERED HOUSE - ONLY HOUSE I CAN SEE ON MAPPING IS 17-61,Class 4,POINT (402378.61357880896 302872.2371620363),0.5292385,2.29,2.29,0.19202897580474698
B032,PRL,FW006823-02022023,2023-02-02 10:17:14.750,FAE,2023-02-02 10:18:41.980,2023-02-02 10:20:57.457,2023-02-02 10:23:23.910,2023-02-02 10:45:46.997,Coventry,B03,LOW RISE FIRE,,PUMPING,Pumping,5,1,Initial Response,52.4025281709958,-1.49395064870043,FIRE ALARM ACTUATING  FIRE IN THE KITCHEN  3 FLOORS IN TOTAL  ,Class 4,POINT (434525.40272469906 278398.1309307487),0.8061427,2.6,2.6,0.30434779604050666
B065,BRV,FW006823-02022023,2023-02-02 10:17:14.750,FAE,2023-02-02 10:18:41.997,2023-02-02 10:18:56.177,2023-02-02 10:24:38.197,2023-02-02 10:39:05.150,Binley,B06,LOW RISE FIRE,PUMPING,PUMPING,Pumping,3,2,Initial Response,52.4025281709958,-1.49395064870043,FIRE ALARM ACTUATING  FIRE IN THE KITCHEN  3 FLOORS IN TOTAL  ,Class 2,POINT (434525.40272469906 278398.1309307487),0.8061427,2.6,2.6,0.30434779604050666
C091,PRL,FW006824-02022023,2023-02-02 10:18:43.447,SSC,2023-02-02 10:22:43.887,2023-02-02 10:23:34.137,2023-02-02 10:27:16.063,2023-02-02 10:39:52.367,Hay Mills,C09,FLOODING AFFECTING ELECTRICS,PUMPING,PUMPING,Pumping,4,1,Initial Response,52.4649318201838,-1.84739292543038,police CALL FROM SITE - police ARE in attendance - 07436674756 PC NEWSHAM 22357 CONCERNS FOR SAFETY TO PROPERTY FILLED WITH RUBBISH AGAINST ALL DOORS AND LEAK - RAT INFESTATION  AND UNCOMPLETED REWIRE - EARTH WIRE RUNNING THROUGH WATER THAT THEY CAN SEE police WERE TIPPED OFF BY SOMEONE WALKING PAST WHO SAW CURTAIN DROP AND THE RATS INSIDE AND THEN THE CURTAIN WAS BACK UP WHEN THEY WENT BACK PAST ,Class 3,POINT (410464.6526616857 285230.38712283276),0.6907457,2.39,2.39,0.22826091181803754
C081,PRL,FW006825-02022023,2023-02-02 10:21:43.060,FAE,2023-02-02 10:23:24.520,2023-02-02 10:24:21.523,2023-02-02 10:27:37.817,2023-02-02 11:19:55.427,Billesley,C08,ALARMS NON SLEEPING,PUMPING,PUMPING,Pumping,5,1,Initial Response,52.4063220993356,-1.50890094998468,COMMERCIAL   - 2ND ACTIVATION WITHIN 10 MINS,Class 4,POINT (433505.4044263412 278813.15779868665),0.67644894,3.22,3.22,0.5289855228955695
C075,BRV,FW006827-02022023,2023-02-02 10:38:20.250,FAE,2023-02-02 10:39:35.453,2023-02-02 10:39:51.477,2023-02-02 10:45:13.187,2023-02-02 10:53:47.263,Ladywood,C07,ALARMS SLEEPING NON MANAGED,,PUMPING,Pumping,3,1,Initial Response,52.4760852555706,-1.94799945982235,THE MAIN HOUSE  FIRE ALARM ACTUATION  RESIDENTIAL PROPERTY,Class 2,POINT (403628.6162157677 286461.3456297433),0.6955579,3.96,3.96,0.797101469306329
B011,PRL,FW006828-02022023,2023-02-02 10:40:47.837,SSC,2023-02-02 10:42:54.123,2023-02-02 10:45:21.690,2023-02-02 10:53:58.207,2023-02-02 11:02:41.480,Solihull,B01,GAS LEAK,PUMPING,PUMPING,Pumping,4,2,Initial Response,52.443082301312,-1.78672325212132,REPORTS OF A GAS LEAK  CALL WAS FROM SOLIHULL HOUSING TO ambulance  PATIENT REPORTED GAS LEAK INSIDE PROPERTY AND FEELING UNWELL UNABLE TO LEAVE DUE TO MENTAL HEALTH  GAS ENGINEER HAS BEEN ARRANGED TO ATTEND,Class 3,POINT (414593.58041220676 282810.36879704817),0.3689344,3.31,3.31,0.561594187562342
C051,PRL,FW006828-02022023,2023-02-02 10:40:47.837,SSC,2023-02-02 10:42:54.137,2023-02-02 10:45:01.147,2023-02-02 10:50:23.093,2023-02-02 11:03:42.487,Kings Norton,C05,GAS LEAK,,PUMPING,Pumping,5,3,Initial Response,52.443082301312,-1.78672325212132,REPORTS OF A GAS LEAK  CALL WAS FROM SOLIHULL HOUSING TO ambulance  PATIENT REPORTED GAS LEAK INSIDE PROPERTY AND FEELING UNWELL UNABLE TO LEAVE DUE TO MENTAL HEALTH  GAS ENGINEER HAS BEEN ARRANGED TO ATTEND,Class 4,POINT (414593.58041220676 282810.36879704817),0.3689344,3.31,3.31,0.561594187562342
B015,BRV,FW006828-02022023,2023-02-02 10:40:47.837,SSC,2023-02-02 10:42:54.107,2023-02-02 10:44:07.863,2023-02-02 10:49:07.180,2023-02-02 11:20:46.827,Solihull,B01,GAS LEAK,,PUMPING,Pumping,2,1,Initial Response,52.443082301312,-1.78672325212132,REPORTS OF A GAS LEAK  CALL WAS FROM SOLIHULL HOUSING TO ambulance  PATIENT REPORTED GAS LEAK INSIDE PROPERTY AND FEELING UNWELL UNABLE TO LEAVE DUE TO MENTAL HEALTH  GAS ENGINEER HAS BEEN ARRANGED TO ATTEND,Class 1,POINT (414593.58041220676 282810.36879704817),0.3689344,3.31,3.31,0.561594187562342
B055,BRV,FW006832-02022023,2023-02-02 10:45:42.997,SSC,2023-02-02 10:58:51.747,2023-02-02 11:04:27.453,2023-02-02 11:04:50.440,2023-02-02 12:21:41.177,Foleshill,B05,FLOODING,BRV,BRV,Pumping,2,2,Reinforcements,52.4135658431068,-1.51051127637549,RC FROM watch commander MULLIN -  SPRINKLER SYSTEM HAS ACTIVATED IN FLAT 104  CREWS IN OFFENSIVE MODE ,Class 1,POINT (433390.41991604044 279618.1533127839),0.7895087,2.27,2.27,0.18478260587879758
C095,BRV,FW006832-02022023,2023-02-02 10:45:42.997,SSC,2023-02-02 10:59:46.703,2023-02-02 11:05:16.410,,2023-02-02 11:32:40.553,Hay Mills,C09,FLOODING,,TBRV,Pumping,2,3,Reinforcements,52.4135658431068,-1.51051127637549,RC FROM watch commander MULLIN -  SPRINKLER SYSTEM HAS ACTIVATED IN FLAT 104  CREWS IN OFFENSIVE MODE ,Class 1,POINT (433390.41991604044 279618.1533127839),0.7895087,2.27,2.27,0.18478260587879758
B051,PRL,FW006832-02022023,2023-02-02 10:45:42.997,SSC,2023-02-02 10:47:11.777,2023-02-02 10:51:20.307,2023-02-02 10:51:21.137,2023-02-02 12:47:04.793,Foleshill,B05,FLOODING,,PUMPING,Pumping,4,1,Initial Response,52.4135658431068,-1.51051127637549,RC FROM watch commander MULLIN -  SPRINKLER SYSTEM HAS ACTIVATED IN FLAT 104  CREWS IN OFFENSIVE MODE ,Class 3,POINT (433390.41991604044 279618.1533127839),0.7895087,2.27,2.27,0.18478260587879758
D011,PRL,FW006833-02022023,2023-02-02 10:46:29.453,FAE,2023-02-02 10:48:13.787,2023-02-02 10:52:30.157,2023-02-02 10:58:40.707,2023-02-02 11:08:14.480,Oldbury,D01,ALARMS SLEEPING NON MANAGED,,PUMPING,Pumping,5,1,Initial Response,52.5147263147665,-1.99957325914055,MAIN FIRE PANEL  SHELTERED ACCOMODATION FOR THE ELDERLY  HOME OXYGEN IN FLAT 29,Class 4,POINT (400125.59973115084 290758.29941375414),0.7625636,2.99,2.99,0.4456521823636075
B021,PRL,FW006838-02022023,2023-02-02 10:59:17.850,SEC,2023-02-02 11:02:14.867,2023-02-02 11:03:36.393,2023-02-02 11:05:43.217,2023-02-02 11:11:20.443,Sheldon,B02,SECONDARY FIRE,,PRL,Pumping,4,2,Initial Response,52.4689995207257,-1.77644104255316,*B021 risk based crewing 5* NEIGHBOURS ARE BURNING RUBBISH ON FRONT GARDEN NO PERSONS WITH THE FIRE  NEAR TO NUMBER 7,Class 3,POINT (415283.5899501574 285695.382816004),0.5493242,3.55,3.55,0.6485507130572785
B025,BRV,FW006838-02022023,2023-02-02 10:59:17.850,SEC,2023-02-02 11:00:22.193,,,2023-02-02 11:02:22.267,Sheldon,B02,SECONDARY FIRE,,PUMPING,Pumping,3,1,Initial Response,52.4689995207257,-1.77644104255316,*B021 risk based crewing 5* NEIGHBOURS ARE BURNING RUBBISH ON FRONT GARDEN NO PERSONS WITH THE FIRE  NEAR TO NUMBER 7,Class 2,POINT (415283.5899501574 285695.382816004),0.5493242,3.55,3.55,0.6485507130572785
A065,BRV,FW006849-02022023,2023-02-02 11:31:40.993,FDR,2023-02-02 11:33:14.183,2023-02-02 11:34:01.023,,2023-02-02 11:38:11.597,Ward End,A06,HOUSE FIRE,,PUMPING,Pumping,3,1,Initial Response,52.5067300792889,-1.80150234576513,1 COOKER RING HOT AND MELTED A BASKET DOORS NOW OPEN  SLIGHT SMOKE IN THE PROPERTY ,Class 2,POINT (413569.5216133132 289887.3793529853),0.5219688,3.73,3.73,0.7137681287743669
B021,PRL,FW006849-02022023,2023-02-02 11:31:40.993,FDR,2023-02-02 11:33:14.200,2023-02-02 11:34:32.930,2023-02-02 11:43:27.767,2023-02-02 12:16:36.500,Sheldon,B02,HOUSE FIRE,PUMPING,PUMPING,Pumping,4,2,Initial Response,52.5067300792889,-1.80150234576513,1 COOKER RING HOT AND MELTED A BASKET DOORS NOW OPEN  SLIGHT SMOKE IN THE PROPERTY ,Class 3,POINT (413569.5216133132 289887.3793529853),0.5219688,3.73,3.73,0.7137681287743669
A065,BRV,FW006850-02022023,2023-02-02 11:36:21.727,RTC,2023-02-02 11:38:19.813,2023-02-02 11:39:29.543,2023-02-02 11:39:30.137,2023-02-02 12:28:51.070,Ward End,A06,RTC,,PUMPING,Pumping,3,1,Initial Response,52.4937807180626,-1.83408159388184,1 CAR road traffic Collison junction OF ST MARGRETS ROAD AND WASHWOOD ROAD 1 CAR IN WALL  1 X WOMEN SUFFERING HEAD INJURY REQUEST ATTENDANCE OF ambulance  NO FUTHER FIRE REQUIRED ,Class 2,POINT (411361.6438349434 288441.3909631596),0.5766283,2.98,2.98,0.44202899740063284
B065,BRV,FW006863-02022023,2023-02-02 12:27:02.487,FDR,2023-02-02 12:27:53.250,2023-02-02 12:28:34.010,2023-02-02 12:33:55.237,2023-02-02 12:46:37.863,Binley,B06,FIRE,,PUMPING,Pumping,3,1,Initial Response,52.3866249089276,-1.46343839920577,FIRE IN KITCHEN,Class 2,POINT (436614.3805705338 276644.0848262273),0.6346016,--,--,0.5199768343213695
B032,PRL,FW006863-02022023,2023-02-02 12:27:02.487,FDR,2023-02-02 12:27:53.267,2023-02-02 12:29:31.917,2023-02-02 12:35:01.377,2023-02-02 12:36:34.673,Coventry,B03,FIRE,,PUMPING,Pumping,5,2,Initial Response,52.3866249089276,-1.46343839920577,FIRE IN KITCHEN,Class 4,POINT (436614.3805705338 276644.0848262273),0.6346016,--,--,0.5199768343213695
E065,BRV,FW006866-02022023,2023-02-02 12:28:41.857,SSC,2023-02-02 12:31:07.047,2023-02-02 12:32:58.990,2023-02-02 12:34:35.123,2023-02-02 13:40:14.563,Fallings Park,E06,FLOODING,,PUMPING,Pumping,3,1,Initial Response,52.6071059969532,-2.11262671302143,SEVERN TRENT IN ATT AND NEEDS HELP IN GAINING ACCESS TO PROPERTY AS THERE IS FLOODING TO 3 PROPERTIES,Class 2,POINT (392469.5813616291 301040.27621912136),0.64930844,2.99,2.99,0.4456521823636075
A031,PRL,FW006867-02022023,2023-02-02 12:29:08.833,FDR,2023-02-02 12:30:51.850,2023-02-02 12:31:54.173,2023-02-02 12:37:14.917,2023-02-02 12:54:46.287,Sutton Coldfield,A03,VEHICLE FIRE SMALL,,PUMPING,Pumping,4,1,Initial Response,52.5482026243804,-1.85222194352528,FIRE IN ENGINE - MERC SPRINTER - LONG WHEEL BASE - FLAMES HAVE GONE OUT,Class 3,POINT (410117.5207553838 294492.33154569106),0.71977097,2.09,2.09,0.11956519016170919
C021,PRL,FW006869-02022023,2023-02-02 12:32:00.623,SEC,2023-02-02 12:32:56.890,2023-02-02 12:34:03.910,2023-02-02 12:37:04.840,2023-02-02 12:46:17.440,Woodgate Valley,C02,SKIP FIRE,,PUMPING,Pumping,5,1,Initial Response,52.4553334667404,-1.96453499060978,SKIP IS FULL  PARKED CARS NEARBY,Class 4,POINT (402506.5999187059 284152.3489929055),0.6615991,2.97,2.97,0.4384058124376582
D035,BRV,FW006874-02022023,2023-02-02 12:54:54.887,FAG,2023-02-02 12:56:54.757,2023-02-02 12:58:01.103,2023-02-02 13:01:49.950,2023-02-02 13:18:08.610,Haden Cross,D03,FIRE,,PUMPING,Pumping,3,2,Initial Response,52.4773132409564,-2.03729424075577,SMOKE COMING FROM BT BUILDING OPPOSITE LIDL,Class 2,POINT (397563.60559851653 286597.3122127735),0.73937535,3.11,3.11,0.4891304019193041
D031,PRL,FW006874-02022023,2023-02-02 12:54:54.887,FAG,2023-02-02 12:56:54.740,2023-02-02 12:57:38.147,2023-02-02 13:06:19.953,2023-02-02 13:13:26.717,Haden Cross,D03,FIRE,PUMPING,PUMPING,Pumping,5,1,Initial Response,52.4773132409564,-2.03729424075577,SMOKE COMING FROM BT BUILDING OPPOSITE LIDL,Class 4,POINT (397563.60559851653 286597.3122127735),0.73937535,3.11,3.11,0.4891304019193041
D015,BRV,FW006876-02022023,2023-02-02 13:00:57.837,RTC,2023-02-02 13:04:03.273,2023-02-02 13:05:13.317,2023-02-02 13:08:51.863,2023-02-02 13:17:26.920,Oldbury,D01,RTC,,PUMPING,Pumping,3,1,Initial Response,52.4805735489439,-2.00184092579924,MAKE SAFE FOR road traffic Collison FROM police  2 VEHICLE - 1 VEHICLE LEFT SCENE - OTHER IS IN ROAD BUT NOT BLOCKING THE ROAD FLUID COMING FROM CAR police won’t BE ATTENDING AT THIS TIME  NO REPORTS OF ANYONE TRAPPED OR INJURED,Class 2,POINT (399971.59482995444 286959.32208664285),0.47662544,4.22,4.22,0.8913042783436715
E071,PRL,FW006877-02022023,2023-02-02 13:03:28.503,SEC,2023-02-02 13:04:53.980,2023-02-02 13:05:59.253,2023-02-02 13:09:46.023,2023-02-02 13:21:00.163,Bilston,E07,SECONDARY FIRE,,PUMPING,Pumping,5,1,Initial Response,52.5734075757726,-2.07277442210181,WHEELIE BINS ON FIRE OUTSIDE,Class 4,POINT (395164.6224518611 297288.27827086946),0.70351815,3.22,3.22,0.5289855228955695
C041,PRL,FW006879-02022023,2023-02-02 13:31:48.457,RTC,2023-02-02 13:32:44.777,2023-02-02 13:33:57.323,2023-02-02 13:44:47.137,2023-02-02 13:59:37.677,Bournbrook,C04,RTC,,PUMPING,Pumping,5,1,Initial Response,52.4205663156848,-1.92139087599593,"road traffic Collison CAR FLIPPED POLICE English word log - to log something, make a log of something 2172",Class 4,POINT (405442.5737548882 280287.3935462078),0.69399023,3.11,3.11,0.4891304019193041
C085,BRV,FW006879-02022023,2023-02-02 13:31:48.457,RTC,2023-02-02 13:32:44.777,2023-02-02 13:33:38.810,2023-02-02 13:44:30.660,2023-02-02 14:05:23.490,Billesley,C08,RTC,,PUMPING,Pumping,3,2,Initial Response,52.4205663156848,-1.92139087599593,"road traffic Collison CAR FLIPPED POLICE English word log - to log something, make a log of something 2172",Class 2,POINT (405442.5737548882 280287.3935462078),0.69399023,3.11,3.11,0.4891304019193041
C021,PRL,FW006882-02022023,2023-02-02 13:39:23.377,SSC,2023-02-02 13:42:00.313,2023-02-02 13:43:10.050,2023-02-02 13:45:34.923,2023-02-02 14:57:53.600,Woodgate Valley,C02,ASSIST AMBULANCE,,PUMPING,Pumping,5,1,Initial Response,52.4550317892243,-1.98250318634859,REPORTS OF PATIENT ON FLOOR FOR 3 DAYS  HISTORY OF BRAIN DAMAGE AND STUCK AGAINST DOOR WITHIN PROPERTY - CANNOT ACCESS police CANNOT RESOURCE ASSIST WITH GAIN ENTRY  PATIENTS WIFE IS INSIDE THE PROPERTY FOR FRONT DOOR ENTRY  ambulance ARE EN ROUTE APPROX 8 MINS,Class 4,POINT (401285.5922150623 284118.3427177812),0.5733033,3.51,3.51,0.6340579732053797
A055,BRV,FW006887-02022023,2023-02-02 13:59:24.633,FAE,2023-02-02 14:00:28.910,2023-02-02 14:01:29.057,2023-02-02 14:03:35.163,2023-02-02 14:10:01.017,Perry Barr,A05,ALARMS SLEEPING NON MANAGED,,PUMPING,Pumping,2,2,Initial Response,52.5328394808398,-1.86008657140562,*A025 risk based crewing 2* SMOKE DETECTOR CARELINE NO SPEECH  ,Class 1,POINT (409587.5843840924 292782.3287056929),0.7828166,2.93,2.93,0.42391307258575917
A025,BRV,FW006887-02022023,2023-02-02 13:59:24.633,FAE,2023-02-02 14:00:28.927,2023-02-02 14:02:35.087,,2023-02-02 14:11:52.963,Aston,A02,ALARMS SLEEPING NON MANAGED,,PUMPING,Pumping,3,3,Initial Response,52.5328394808398,-1.86008657140562,*A025 risk based crewing 2* SMOKE DETECTOR CARELINE NO SPEECH  ,Class 2,POINT (409587.5843840924 292782.3287056929),0.7828166,2.93,2.93,0.42391307258575917
A051,PRL,FW006887-02022023,2023-02-02 13:59:24.633,FAE,2023-02-02 14:00:28.900,2023-02-02 14:01:38.827,2023-02-02 14:03:14.840,2023-02-02 14:09:39.007,Perry Barr,A05,ALARMS SLEEPING NON MANAGED,,PUMPING,Pumping,5,1,Initial Response,52.5328394808398,-1.86008657140562,*A025 risk based crewing 2* SMOKE DETECTOR CARELINE NO SPEECH  ,Class 4,POINT (409587.5843840924 292782.3287056929),0.7828166,2.93,2.93,0.42391307258575917
A075,BRV,FW006900-02022023,2023-02-02 14:29:14.207,SEC,2023-02-02 14:31:58.847,2023-02-02 14:34:42.217,2023-02-02 14:36:31.650,2023-02-02 14:58:10.023,Handsworth,A07,SECONDARY FIRE,PUMPING,PUMPING,Pumping,3,1,Initial Response,52.5005019601002,-1.93044097346399,*A075 risk based crewing 3* FIRE (CHAIRS) IN ASHWIN TUNNEL TUNNEL RUNS UNDERNEATH RAILWAY,Class 2,POINT (404818.6339257428 289178.33835129754),0.91361606,3.26,3.26,0.5434782627474684
C031,PRL,FW006906-02022023,2023-02-02 14:53:22.463,RTC,2023-02-02 14:54:09.190,2023-02-02 14:54:51.163,2023-02-02 14:58:09.070,2023-02-02 15:35:56.027,Smethwick,C03,RTC PR,,PUMPING,Pumping,5,1,Initial Response,52.4932246864739,-1.9598358038591,AUDI HAS CRASHED THROUGH HEDGE 1 PERSON TRAPPED,Class 4,POINT (402823.6013802416 288367.32255178335),0.7613033,3.88,3.88,0.7681159896025311
C075,BRV,FW006906-02022023,2023-02-02 14:53:22.463,RTC,2023-02-02 14:54:09.223,2023-02-02 14:54:29.060,2023-02-02 14:59:11.733,2023-02-02 15:20:17.283,Ladywood,C07,RTC PR,,PUMPING,Pumping,3,2,Initial Response,52.4932246864739,-1.9598358038591,AUDI HAS CRASHED THROUGH HEDGE 1 PERSON TRAPPED,Class 2,POINT (402823.6013802416 288367.32255178335),0.7613033,3.88,3.88,0.7681159896025311
C091,PRL,FW006910-02022023,2023-02-02 15:08:43.293,FAE,2023-02-02 15:09:44.003,2023-02-02 15:10:27.923,2023-02-02 15:15:25.387,2023-02-02 15:20:52.427,Hay Mills,C09,ALARMS SLEEPING NON MANAGED,PUMPING,PUMPING,Pumping,4,1,Initial Response,52.4245205238196,-1.76441604280647,FIRE PANEL ACTIVATION,Class 3,POINT (416116.5362970873 280750.35714392684),0.30136806,3.51,3.51,0.6340579732053797
